,portfolio_value
2022-01-01 00:00:00+00:00,10000.0
2022-01-02 00:00:00+00:00,9919.663420178256
2022-01-03 00:00:00+00:00,9733.799902132641
2022-01-04 00:00:00+00:00,9616.356203922936
2022-01-05 00:00:00+00:00,9128.47940537674
2022-01-06 00:00:00+00:00,9042.980615692677
2022-01-07 00:00:00+00:00,8707.117943110932
2022-01-08 00:00:00+00:00,8744.0012503362
2022-01-09 00:00:00+00:00,8781.224205466728
2022-01-10 00:00:00+00:00,8762.296405213792
2022-01-11 00:00:00+00:00,8953.920024361156
2022-01-12 00:00:00+00:00,9208.11660880182
2022-01-13 00:00:00+00:00,8923.689723935566
2022-01-14 00:00:00+00:00,9030.151746018066
2022-01-15 00:00:00+00:00,9046.431111038653
2022-01-16 00:00:00+00:00,9036.262918652694
2022-01-17 00:00:00+00:00,9036.262918652694
2022-01-18 00:00:00+00:00,9054.053730131309
2022-01-19 00:00:00+00:00,9044.659493440417
2022-01-20 00:00:00+00:00,8805.39352426987
2022-01-21 00:00:00+00:00,7891.291039400192
2022-01-22 00:00:00+00:00,7582.39840948794
2022-01-23 00:00:00+00:00,7852.2187584674575
2022-01-24 00:00:00+00:00,7933.934792810473
2022-01-25 00:00:00+00:00,7998.800477957226
2022-01-26 00:00:00+00:00,7976.747650031243
2022-01-27 00:00:00+00:00,8038.677693027893
2022-01-28 00:00:00+00:00,8178.52738982206
2022-01-29 00:00:00+00:00,8169.566694740313
2022-01-30 00:00:00+00:00,8169.566694740313
2022-01-31 00:00:00+00:00,8169.566694740313
2022-02-01 00:00:00+00:00,8216.858957180368
2022-02-02 00:00:00+00:00,8208.735620158861
2022-02-03 00:00:00+00:00,8208.735620158861
2022-02-04 00:00:00+00:00,9161.124330284258
2022-02-05 00:00:00+00:00,9147.943419705496
2022-02-06 00:00:00+00:00,9362.346632505181
2022-02-07 00:00:00+00:00,9351.737805117093
2022-02-08 00:00:00+00:00,9351.737805117093
2022-02-09 00:00:00+00:00,9393.676370593199
2022-02-10 00:00:00+00:00,9229.762737270801
2022-02-11 00:00:00+00:00,8984.60193997637
2022-02-12 00:00:00+00:00,8949.969233578528
2022-02-13 00:00:00+00:00,8940.021682180562
2022-02-14 00:00:00+00:00,9022.520979702109
2022-02-15 00:00:00+00:00,9443.761712573636
2022-02-16 00:00:00+00:00,9434.968607618737
2022-02-17 00:00:00+00:00,8696.35572868409
2022-02-18 00:00:00+00:00,8587.584777698858
2022-02-19 00:00:00+00:00,8607.144962426999
2022-02-20 00:00:00+00:00,8244.433506787234
2022-02-21 00:00:00+00:00,7953.5187055531605
2022-02-22 00:00:00+00:00,8213.25218240483
2022-02-23 00:00:00+00:00,8000.990407414574
2022-02-24 00:00:00+00:00,8223.245122293574
2022-02-25 00:00:00+00:00,8412.371041737639
2022-02-26 00:00:00+00:00,8388.972897706317
2022-02-27 00:00:00+00:00,8379.201799407138
2022-02-28 00:00:00+00:00,8379.201799407138
2022-03-01 00:00:00+00:00,8595.64902423318
2022-03-02 00:00:00+00:00,8512.217052686041
2022-03-03 00:00:00+00:00,8226.889142297421
2022-03-04 00:00:00+00:00,7584.6212514704785
2022-03-05 00:00:00+00:00,7635.585208721148
2022-03-06 00:00:00+00:00,7628.64915441266
2022-03-07 00:00:00+00:00,7628.64915441266
2022-03-08 00:00:00+00:00,7628.64915441266
2022-03-09 00:00:00+00:00,8258.375821072897
2022-03-10 00:00:00+00:00,7757.662616172717
2022-03-11 00:00:00+00:00,7631.2800549657195
2022-03-12 00:00:00+00:00,7652.728906863141
2022-03-13 00:00:00+00:00,7445.330326860681
2022-03-14 00:00:00+00:00,7802.76636903962
2022-03-15 00:00:00+00:00,7794.471556910311
2022-03-16 00:00:00+00:00,7794.471556910311
2022-03-17 00:00:00+00:00,7794.471556910311
2022-03-18 00:00:00+00:00,7949.526894115735
2022-03-19 00:00:00+00:00,8023.599239241801
2022-03-20 00:00:00+00:00,7844.297080914154
2022-03-21 00:00:00+00:00,7812.000049727015
2022-03-22 00:00:00+00:00,7803.448890710976
2022-03-23 00:00:00+00:00,7892.911299533435
2022-03-24 00:00:00+00:00,8089.434105635421
2022-03-25 00:00:00+00:00,8160.794220406274
2022-03-26 00:00:00+00:00,8188.78234229709
2022-03-27 00:00:00+00:00,8615.633367669128
2022-03-28 00:00:00+00:00,8672.21987714882
2022-03-29 00:00:00+00:00,8734.366345609056
2022-03-30 00:00:00+00:00,8660.196420928061
2022-03-31 00:00:00+00:00,8379.761003135089
2022-04-01 00:00:00+00:00,8516.477770827341
2022-04-02 00:00:00+00:00,8440.535991086614
2022-04-03 00:00:00+00:00,8548.113829605845
2022-04-04 00:00:00+00:00,8579.232348569742
2022-04-05 00:00:00+00:00,8382.947467021417
2022-04-06 00:00:00+00:00,8372.425339892437
2022-04-07 00:00:00+00:00,8421.419517063188
2022-04-08 00:00:00+00:00,8185.992243281191
2022-04-09 00:00:00+00:00,8176.726013677485
