,portfolio_value
2018-03-08 00:00:00+00:00,8056.853976525974
2018-03-09 00:00:00+00:00,8056.853976525974
2018-03-10 00:00:00+00:00,8056.853976525974
2018-03-11 00:00:00+00:00,8056.853976525974
2018-03-12 00:00:00+00:00,8056.853976525974
2018-03-13 00:00:00+00:00,8056.853976525974
2018-03-14 00:00:00+00:00,7223.499172717767
2018-03-15 00:00:00+00:00,7250.621356217228
2018-03-16 00:00:00+00:00,7283.367409254113
2018-03-17 00:00:00+00:00,6915.222750629918
2018-03-18 00:00:00+00:00,7183.205721278465
2018-03-19 00:00:00+00:00,7538.685797615061
2018-03-20 00:00:00+00:00,7785.7223492796875
2018-03-21 00:00:00+00:00,7799.532518824796
2018-03-22 00:00:00+00:00,7624.12886449739
2018-03-23 00:00:00+00:00,7756.155450158467
2018-03-24 00:00:00+00:00,7571.414790528976
2018-03-25 00:00:00+00:00,7420.879677456549
2018-03-26 00:00:00+00:00,7415.80562753328
2018-03-27 00:00:00+00:00,7076.855378045221
2018-03-28 00:00:00+00:00,7073.199255438937
2018-03-29 00:00:00+00:00,6345.819998618011
2018-03-30 00:00:00+00:00,6102.125200468599
2018-03-31 00:00:00+00:00,6175.637211357403
2018-04-01 00:00:00+00:00,6061.131543517701
2018-04-02 00:00:00+00:00,6273.290431017243
2018-04-03 00:00:00+00:00,6603.001771306972
2018-04-04 00:00:00+00:00,6596.664437854116
2018-04-05 00:00:00+00:00,6554.29186664439
2018-04-06 00:00:00+00:00,6385.754569335022
2018-04-07 00:00:00+00:00,6650.150191338444
2018-04-08 00:00:00+00:00,6758.335379476325
2018-04-09 00:00:00+00:00,6515.089847346509
2018-04-10 00:00:00+00:00,6576.702081832691
2018-04-11 00:00:00+00:00,6578.498569949724
2018-04-12 00:00:00+00:00,6578.498569949724
2018-04-13 00:00:00+00:00,6578.498569949724
2018-04-14 00:00:00+00:00,6578.498569949724
2018-04-15 00:00:00+00:00,6842.8539592156685
2018-04-16 00:00:00+00:00,6842.954510311463
2018-04-17 00:00:00+00:00,6842.954510311463
2018-04-18 00:00:00+00:00,7024.550285923948
2018-04-19 00:00:00+00:00,7013.9583525098315
2018-04-20 00:00:00+00:00,7479.562918021918
2018-04-21 00:00:00+00:00,7521.628869084191
2018-04-22 00:00:00+00:00,7442.891456169166
2018-04-23 00:00:00+00:00,7551.476504390567
2018-04-24 00:00:00+00:00,8199.689656811945
2018-04-25 00:00:00+00:00,7479.486950930647
2018-04-26 00:00:00+00:00,7847.9504640159175
2018-04-27 00:00:00+00:00,7598.970799561732
2018-04-28 00:00:00+00:00,7904.577324724707
2018-04-29 00:00:00+00:00,7964.272595337458
2018-04-30 00:00:00+00:00,7813.316901959445
2018-05-01 00:00:00+00:00,7710.549116325075
2018-05-02 00:00:00+00:00,7690.666290813081
2018-05-03 00:00:00+00:00,7690.666290813081
2018-05-04 00:00:00+00:00,7690.666290813081
2018-05-05 00:00:00+00:00,7808.014512884431
2018-05-06 00:00:00+00:00,7646.953435168118
2018-05-07 00:00:00+00:00,7423.76545087051
2018-05-08 00:00:00+00:00,7314.314365953641
2018-05-09 00:00:00+00:00,7385.8822852304775
2018-05-10 00:00:00+00:00,7163.130539762977
2018-05-11 00:00:00+00:00,7163.104063005187
2018-05-12 00:00:00+00:00,7209.72785313967
2018-05-13 00:00:00+00:00,7211.495421349099
2018-05-14 00:00:00+00:00,7211.495421349099
2018-05-15 00:00:00+00:00,7043.061664015308
2018-05-16 00:00:00+00:00,6925.91718672155
2018-05-17 00:00:00+00:00,6698.736652798396
2018-05-18 00:00:00+00:00,6828.377742510174
2018-05-19 00:00:00+00:00,6825.241163509732
2018-05-20 00:00:00+00:00,7045.43692958663
2018-05-21 00:00:00+00:00,6967.4289733174555
2018-05-22 00:00:00+00:00,6655.255311184692
2018-05-23 00:00:00+00:00,6254.73736783399
2018-05-24 00:00:00+00:00,6251.211171734712
2018-05-25 00:00:00+00:00,6152.704299739041
2018-05-26 00:00:00+00:00,6050.495439407311
2018-05-27 00:00:00+00:00,6060.645839341153
2018-05-28 00:00:00+00:00,6057.124167863802
2018-05-29 00:00:00+00:00,6057.124167863802
2018-05-30 00:00:00+00:00,6057.124167863802
2018-05-31 00:00:00+00:00,6057.124167863802
2018-06-01 00:00:00+00:00,6057.124167863802
2018-06-02 00:00:00+00:00,6136.758199660144
2018-06-03 00:00:00+00:00,6198.419075194775
2018-06-04 00:00:00+00:00,6033.20300763194
2018-06-05 00:00:00+00:00,6128.977966607868
2018-06-06 00:00:00+00:00,6116.601183550811
2018-06-07 00:00:00+00:00,6132.384456805757
2018-06-08 00:00:00+00:00,6089.7990927606
2018-06-09 00:00:00+00:00,6015.570697360242
2018-06-10 00:00:00+00:00,5419.794434803003
2018-06-11 00:00:00+00:00,5516.353627968506
2018-06-12 00:00:00+00:00,5257.137062991845
2018-06-13 00:00:00+00:00,5071.478134934245
2018-06-14 00:00:00+00:00,5331.405625905909
2018-06-15 00:00:00+00:00,5156.680451069316
2018-06-16 00:00:00+00:00,5231.420104823733
2018-06-17 00:00:00+00:00,5190.7756506398655
2018-06-18 00:00:00+00:00,5194.201735601577
2018-06-19 00:00:00+00:00,5194.201735601577
2018-06-20 00:00:00+00:00,5194.201735601577
2018-06-21 00:00:00+00:00,5194.201735601577
2018-06-22 00:00:00+00:00,4685.1997198983245
2018-06-23 00:00:00+00:00,4745.877872878139
2018-06-24 00:00:00+00:00,4754.156713100766
2018-06-25 00:00:00+00:00,4812.647832344443
2018-06-26 00:00:00+00:00,4811.1969783807
2018-06-27 00:00:00+00:00,4811.1969783807
2018-06-28 00:00:00+00:00,4611.323137252778
2018-06-29 00:00:00+00:00,4602.56814366232
2018-06-30 00:00:00+00:00,4602.56814366232
2018-07-01 00:00:00+00:00,4602.56814366232
2018-07-02 00:00:00+00:00,4602.56814366232
2018-07-03 00:00:00+00:00,4551.216617605144
2018-07-04 00:00:00+00:00,4598.585673082129
2018-07-05 00:00:00+00:00,4627.574723665991
2018-07-06 00:00:00+00:00,4651.524035106118
2018-07-07 00:00:00+00:00,4779.377466050934
2018-07-08 00:00:00+00:00,4721.490235382357
2018-07-09 00:00:00+00:00,4699.095251918286
2018-07-10 00:00:00+00:00,4412.06495459965
2018-07-11 00:00:00+00:00,4408.223747309848
2018-07-12 00:00:00+00:00,4408.223747309848
2018-07-13 00:00:00+00:00,4408.223747309848
2018-07-14 00:00:00+00:00,4408.223747309848
2018-07-15 00:00:00+00:00,4464.852629061151
2018-07-16 00:00:00+00:00,4733.11690046405
2018-07-17 00:00:00+00:00,5139.813600009004
2018-07-18 00:00:00+00:00,5174.7339148918045
2018-07-19 00:00:00+00:00,5242.187950056465
2018-07-20 00:00:00+00:00,5163.044674831838
2018-07-21 00:00:00+00:00,5208.791051779033
2018-07-22 00:00:00+00:00,5208.22954043799
2018-07-23 00:00:00+00:00,5200.369983924688
2018-07-24 00:00:00+00:00,5200.369983924688
2018-07-25 00:00:00+00:00,5200.369983924688
2018-07-26 00:00:00+00:00,5200.369983924688
2018-07-27 00:00:00+00:00,5335.405910764281
2018-07-28 00:00:00+00:00,5353.140886618991
2018-07-29 00:00:00+00:00,5370.332811795364
2018-07-30 00:00:00+00:00,5345.51488528941
2018-07-31 00:00:00+00:00,5340.639522431616
2018-08-01 00:00:00+00:00,5340.639522431616
2018-08-02 00:00:00+00:00,5288.446676156982
2018-08-03 00:00:00+00:00,5195.664988162477
2018-08-04 00:00:00+00:00,4915.041092464797
2018-08-05 00:00:00+00:00,4908.890276559681
2018-08-06 00:00:00+00:00,4908.890276559681
2018-08-07 00:00:00+00:00,4908.890276559681
2018-08-08 00:00:00+00:00,4908.890276559681
2018-08-09 00:00:00+00:00,5108.265921779041
2018-08-10 00:00:00+00:00,4809.993441686664
2018-08-11 00:00:00+00:00,4896.336304846619
2018-08-12 00:00:00+00:00,4917.303696384224
2018-08-13 00:00:00+00:00,4897.76719431874
2018-08-14 00:00:00+00:00,4821.659292160008
2018-08-15 00:00:00+00:00,4906.283417063376
2018-08-16 00:00:00+00:00,4890.274550079485
2018-08-17 00:00:00+00:00,4890.274550079485
2018-08-18 00:00:00+00:00,4766.897211762211
2018-08-19 00:00:00+00:00,4761.248174456486
2018-08-20 00:00:00+00:00,4761.248174456486
2018-08-21 00:00:00+00:00,4898.168383145453
2018-08-22 00:00:00+00:00,4891.377563189058
2018-08-23 00:00:00+00:00,5011.9128872731735
2018-08-24 00:00:00+00:00,5153.859678242036
2018-08-25 00:00:00+00:00,5187.014824184007
2018-08-26 00:00:00+00:00,5144.119289176123
2018-08-27 00:00:00+00:00,5280.160805436013
2018-08-28 00:00:00+00:00,5279.8148055455695
2018-08-29 00:00:00+00:00,5279.8148055455695
2018-08-30 00:00:00+00:00,5279.8148055455695
2018-08-31 00:00:00+00:00,5322.644236879191
2018-09-01 00:00:00+00:00,5440.380106784086
2018-09-02 00:00:00+00:00,5432.166876548051
2018-09-03 00:00:00+00:00,5432.166876548051
2018-09-04 00:00:00+00:00,5500.451148386013
2018-09-05 00:00:00+00:00,5075.435324502482
2018-09-06 00:00:00+00:00,4878.434949797913
2018-09-07 00:00:00+00:00,4832.035286377128
2018-09-08 00:00:00+00:00,4651.898893257562
2018-09-09 00:00:00+00:00,4707.847297376346
2018-09-10 00:00:00+00:00,4703.669384939548
2018-09-11 00:00:00+00:00,4691.04018848459
2018-09-12 00:00:00+00:00,4683.242488802617
2018-09-13 00:00:00+00:00,4683.242488802617
2018-09-14 00:00:00+00:00,4676.620301037433
2018-09-15 00:00:00+00:00,4698.514604624843
2018-09-16 00:00:00+00:00,4679.83025474544
2018-09-17 00:00:00+00:00,4672.912183901949
2018-09-18 00:00:00+00:00,4735.42069862842
2018-09-19 00:00:00+00:00,4755.666798113483
2018-09-20 00:00:00+00:00,4845.695673205931
2018-09-21 00:00:00+00:00,5005.701118577109
2018-09-22 00:00:00+00:00,4996.061103867463
2018-09-23 00:00:00+00:00,4987.62522908202
2018-09-24 00:00:00+00:00,4978.286659806184
2018-09-25 00:00:00+00:00,4978.286659806184
2018-09-26 00:00:00+00:00,4978.286659806184
2018-09-27 00:00:00+00:00,5112.248487859336
2018-09-28 00:00:00+00:00,5087.271943168343
2018-09-29 00:00:00+00:00,5054.9833118224615
2018-09-30 00:00:00+00:00,5073.053415324389
2018-10-01 00:00:00+00:00,5045.534950336505
2018-10-02 00:00:00+00:00,5019.8693691537965
2018-10-03 00:00:00+00:00,4978.897681638584
2018-10-04 00:00:00+00:00,5035.634583902918
2018-10-05 00:00:00+00:00,5070.695063620788
2018-10-06 00:00:00+00:00,5044.531865742218
2018-10-07 00:00:00+00:00,5041.3002685198035
2018-10-08 00:00:00+00:00,5041.3002685198035
2018-10-09 00:00:00+00:00,5028.356125069203
2018-10-10 00:00:00+00:00,5021.550567323484
2018-10-11 00:00:00+00:00,4764.816822097974
2018-10-12 00:00:00+00:00,4778.784635471652
2018-10-13 00:00:00+00:00,4787.474727668567
2018-10-14 00:00:00+00:00,4791.23703778309
2018-10-15 00:00:00+00:00,5023.992648662703
2018-10-16 00:00:00+00:00,5023.665022369247
2018-10-17 00:00:00+00:00,4984.305241552683
2018-10-18 00:00:00+00:00,4932.728830354365
2018-10-19 00:00:00+00:00,4924.122783040902
2018-10-20 00:00:00+00:00,4915.782271446025
2018-10-21 00:00:00+00:00,4905.0100433253565
2018-10-22 00:00:00+00:00,4908.649677926372
2018-10-23 00:00:00+00:00,4900.008547680858
2018-10-24 00:00:00+00:00,4915.217350717729
2018-10-25 00:00:00+00:00,4900.424569258438
2018-10-26 00:00:00+00:00,4899.259265478964
2018-10-27 00:00:00+00:00,4903.519237760936
2018-10-28 00:00:00+00:00,4900.339411193276
2018-10-29 00:00:00+00:00,4900.339411193276
2018-10-30 00:00:00+00:00,4893.29919863006
2018-10-31 00:00:00+00:00,4880.429029064221
2018-11-01 00:00:00+00:00,4926.911011926449
2018-11-02 00:00:00+00:00,4935.1461098737345
2018-11-03 00:00:00+00:00,4929.285102550009
2018-11-04 00:00:00+00:00,4929.285102550009
2018-11-05 00:00:00+00:00,4967.721242674847
2018-11-06 00:00:00+00:00,4999.718782711061
2018-11-07 00:00:00+00:00,5053.213890651015
2018-11-08 00:00:00+00:00,4994.077914599014
2018-11-09 00:00:00+00:00,4941.380062450902
2018-11-10 00:00:00+00:00,4959.642509932957
2018-11-11 00:00:00+00:00,4961.2287088970115
2018-11-12 00:00:00+00:00,4930.275536163477
2018-11-13 00:00:00+00:00,4921.159993045844
2018-11-14 00:00:00+00:00,4440.50354445618
2018-11-15 00:00:00+00:00,4370.611038602198
2018-11-16 00:00:00+00:00,4314.523904722888
2018-11-17 00:00:00+00:00,4298.103458181702
2018-11-18 00:00:00+00:00,4351.660155076192
