,portfolio_value
2020-03-02 00:00:00+00:00,11363.596051261604
2020-03-03 00:00:00+00:00,11258.68861837528
2020-03-04 00:00:00+00:00,11248.397349221666
2020-03-05 00:00:00+00:00,11248.397349221666
2020-03-06 00:00:00+00:00,11248.397349221666
2020-03-07 00:00:00+00:00,11248.397349221666
2020-03-08 00:00:00+00:00,11248.397349221666
2020-03-09 00:00:00+00:00,10977.384517819695
2020-03-10 00:00:00+00:00,10958.106679980414
2020-03-11 00:00:00+00:00,10960.46280003074
2020-03-12 00:00:00+00:00,6886.509353206026
2020-03-13 00:00:00+00:00,7707.936819433949
2020-03-14 00:00:00+00:00,7204.565942577976
2020-03-15 00:00:00+00:00,7470.49092365867
2020-03-16 00:00:00+00:00,6947.039924042461
2020-03-17 00:00:00+00:00,7239.565453138947
2020-03-18 00:00:00+00:00,7257.311102659541
2020-03-19 00:00:00+00:00,8577.25311905917
2020-03-20 00:00:00+00:00,8587.761969183151
2020-03-21 00:00:00+00:00,8568.765539882756
2020-03-22 00:00:00+00:00,8077.211115808612
2020-03-23 00:00:00+00:00,8889.136308609333
2020-03-24 00:00:00+00:00,9330.369338935625
2020-03-25 00:00:00+00:00,9255.917162978396
2020-03-26 00:00:00+00:00,9304.928924679898
2020-03-27 00:00:00+00:00,9299.705069649832
2020-03-28 00:00:00+00:00,9299.705069649832
2020-03-29 00:00:00+00:00,9299.705069649832
2020-03-30 00:00:00+00:00,9299.705069649832
2020-03-31 00:00:00+00:00,9299.705069649832
2020-04-01 00:00:00+00:00,9299.705069649832
2020-04-02 00:00:00+00:00,9553.149993403444
2020-04-03 00:00:00+00:00,9468.444692737297
2020-04-04 00:00:00+00:00,9657.071668514276
2020-04-05 00:00:00+00:00,9549.64137606638
2020-04-06 00:00:00+00:00,10225.530845962761
2020-04-07 00:00:00+00:00,10091.426822338703
2020-04-08 00:00:00+00:00,10313.161138772915
2020-04-09 00:00:00+00:00,10268.149904031015
2020-04-10 00:00:00+00:00,9654.21121845044
2020-04-11 00:00:00+00:00,9647.29250108214
2020-04-12 00:00:00+00:00,9647.29250108214
2020-04-13 00:00:00+00:00,9470.811653045455
2020-04-14 00:00:00+00:00,9467.200639486467
2020-04-15 00:00:00+00:00,9190.040317019058
2020-04-16 00:00:00+00:00,9846.828623042518
2020-04-17 00:00:00+00:00,9818.299251371333
2020-04-18 00:00:00+00:00,10041.724043910148
2020-04-19 00:00:00+00:00,9947.306679840944
2020-04-20 00:00:00+00:00,9521.895503232416
2020-04-21 00:00:00+00:00,9509.368226338202
2020-04-22 00:00:00+00:00,9509.368226338202
2020-04-23 00:00:00+00:00,9911.290658452202
2020-04-24 00:00:00+00:00,10072.94042225579
2020-04-25 00:00:00+00:00,10098.333418126018
2020-04-26 00:00:00+00:00,10244.982138042591
2020-04-27 00:00:00+00:00,10399.3717353171
2020-04-28 00:00:00+00:00,10414.656125017873
2020-04-29 00:00:00+00:00,11740.629855346991
2020-04-30 00:00:00+00:00,11550.55496978112
2020-05-01 00:00:00+00:00,11825.644021389442
2020-05-02 00:00:00+00:00,11819.536889938849
2020-05-03 00:00:00+00:00,11694.491008028552
2020-05-04 00:00:00+00:00,11714.450307282252
2020-05-05 00:00:00+00:00,11833.289643661863
2020-05-06 00:00:00+00:00,12182.504217896932
2020-05-07 00:00:00+00:00,13079.893565686563
2020-05-08 00:00:00+00:00,13046.6499344499
2020-05-09 00:00:00+00:00,13046.6499344499
2020-05-10 00:00:00+00:00,11899.26317787725
2020-05-11 00:00:00+00:00,11689.12735390813
2020-05-12 00:00:00+00:00,11964.554896893082
2020-05-13 00:00:00+00:00,11953.82593204173
2020-05-14 00:00:00+00:00,11953.82593204173
2020-05-15 00:00:00+00:00,11443.68280626173
2020-05-16 00:00:00+00:00,11503.569990565307
2020-05-17 00:00:00+00:00,11863.90782882466
2020-05-18 00:00:00+00:00,11932.406461491328
2020-05-19 00:00:00+00:00,11935.427896211933
2020-05-20 00:00:00+00:00,11918.94689588916
2020-05-21 00:00:00+00:00,11918.94689588916
2020-05-22 00:00:00+00:00,11918.94689588916
2020-05-23 00:00:00+00:00,11918.94689588916
2020-05-24 00:00:00+00:00,11918.94689588916
2020-05-25 00:00:00+00:00,11918.94689588916
2020-05-26 00:00:00+00:00,11918.94689588916
2020-05-27 00:00:00+00:00,11918.94689588916
2020-05-28 00:00:00+00:00,11918.94689588916
2020-05-29 00:00:00+00:00,11918.94689588916
2020-05-30 00:00:00+00:00,12236.905706968857
2020-05-31 00:00:00+00:00,11934.9628947683
2020-06-01 00:00:00+00:00,12825.834629277246
2020-06-02 00:00:00+00:00,12021.683679202646
2020-06-03 00:00:00+00:00,12181.783588927592
2020-06-04 00:00:00+00:00,12363.3348662121
2020-06-05 00:00:00+00:00,12192.904102047685
2020-06-06 00:00:00+00:00,12177.951095705414
2020-06-07 00:00:00+00:00,12164.920279972883
2020-06-08 00:00:00+00:00,12166.982185641129
2020-06-09 00:00:00+00:00,12158.38657451698
2020-06-10 00:00:00+00:00,12240.449709067496
2020-06-11 00:00:00+00:00,11560.455877133452
2020-06-12 00:00:00+00:00,11757.718070231636
2020-06-13 00:00:00+00:00,11745.826055701862
2020-06-14 00:00:00+00:00,11621.704066099352
2020-06-15 00:00:00+00:00,11609.151098260738
2020-06-16 00:00:00+00:00,11609.151098260738
2020-06-17 00:00:00+00:00,11532.425278459968
2020-06-18 00:00:00+00:00,11449.201770914033
2020-06-19 00:00:00+00:00,11435.872727160751
2020-06-20 00:00:00+00:00,11435.872727160751
2020-06-21 00:00:00+00:00,11435.872727160751
2020-06-22 00:00:00+00:00,11851.647549293033
2020-06-23 00:00:00+00:00,11828.236427205227
2020-06-24 00:00:00+00:00,11440.030674546388
2020-06-25 00:00:00+00:00,11380.092828131292
2020-06-26 00:00:00+00:00,11254.933229332108
2020-06-27 00:00:00+00:00,11110.572839875575
2020-06-28 00:00:00+00:00,11231.182641775695
2020-06-29 00:00:00+00:00,11215.591952422166
2020-06-30 00:00:00+00:00,11146.329663849361
2020-07-01 00:00:00+00:00,11144.922285775418
2020-07-02 00:00:00+00:00,11003.843657882617
2020-07-03 00:00:00+00:00,10960.295283704958
2020-07-04 00:00:00+00:00,10945.635554447106
2020-07-05 00:00:00+00:00,10872.206758792165
2020-07-06 00:00:00+00:00,10860.026523241306
2020-07-07 00:00:00+00:00,10736.73840360467
2020-07-08 00:00:00+00:00,10941.040927111368
2020-07-09 00:00:00+00:00,10766.550677143705
2020-07-10 00:00:00+00:00,10767.525267756224
2020-07-11 00:00:00+00:00,10755.255430324432
2020-07-12 00:00:00+00:00,10755.255430324432
2020-07-13 00:00:00+00:00,10705.596585754583
2020-07-14 00:00:00+00:00,10705.132868815686
2020-07-15 00:00:00+00:00,10692.904649743949
2020-07-16 00:00:00+00:00,10612.771492312813
2020-07-17 00:00:00+00:00,10601.676876714324
2020-07-18 00:00:00+00:00,10601.676876714324
2020-07-19 00:00:00+00:00,10623.238745119366
2020-07-20 00:00:00+00:00,10614.236799100654
2020-07-21 00:00:00+00:00,10849.39828194556
2020-07-22 00:00:00+00:00,11023.541121476464
2020-07-23 00:00:00+00:00,11088.012182785205
2020-07-24 00:00:00+00:00,11036.88378090589
2020-07-25 00:00:00+00:00,11199.15881875389
2020-07-26 00:00:00+00:00,11463.081504555636
2020-07-27 00:00:00+00:00,12719.550679147897
2020-07-28 00:00:00+00:00,12629.224965986965
2020-07-29 00:00:00+00:00,12846.382794552545
2020-07-30 00:00:00+00:00,12858.819066309397
2020-07-31 00:00:00+00:00,13104.455776372697
2020-08-01 00:00:00+00:00,13609.176960733646
2020-08-02 00:00:00+00:00,12792.16001680352
2020-08-03 00:00:00+00:00,13015.208235081633
2020-08-04 00:00:00+00:00,13002.024801520553
2020-08-05 00:00:00+00:00,13002.024801520553
2020-08-06 00:00:00+00:00,13022.078647796005
2020-08-07 00:00:00+00:00,12824.974110198571
2020-08-08 00:00:00+00:00,12993.63785996051
2020-08-09 00:00:00+00:00,12907.072932521647
2020-08-10 00:00:00+00:00,12879.276474000211
2020-08-11 00:00:00+00:00,12356.228577804915
2020-08-12 00:00:00+00:00,12545.09277261726
2020-08-13 00:00:00+00:00,12760.805832415133
2020-08-14 00:00:00+00:00,12744.27393646339
2020-08-15 00:00:00+00:00,12849.126109143695
2020-08-16 00:00:00+00:00,12837.345046302025
2020-08-17 00:00:00+00:00,12837.345046302025
2020-08-18 00:00:00+00:00,12551.663125738927
2020-08-19 00:00:00+00:00,12538.746900807892
2020-08-20 00:00:00+00:00,12538.746900807892
2020-08-21 00:00:00+00:00,12225.089335247392
2020-08-22 00:00:00+00:00,12319.300318971147
2020-08-23 00:00:00+00:00,12301.396318620935
2020-08-24 00:00:00+00:00,12417.133296898624
2020-08-25 00:00:00+00:00,11986.382718671332
2020-08-26 00:00:00+00:00,12115.281222659445
2020-08-27 00:00:00+00:00,11941.313246866537
2020-08-28 00:00:00+00:00,12172.3721725251
2020-08-29 00:00:00+00:00,12134.79282407648
2020-08-30 00:00:00+00:00,12350.600651593755
2020-08-31 00:00:00+00:00,12340.147201455198
2020-09-01 00:00:00+00:00,12635.135855104085
2020-09-02 00:00:00+00:00,12047.795109185174
2020-09-03 00:00:00+00:00,10814.164005434453
2020-09-04 00:00:00+00:00,11095.478863816037
2020-09-05 00:00:00+00:00,10734.229655209596
2020-09-06 00:00:00+00:00,10851.165094266666
2020-09-07 00:00:00+00:00,10945.330473921475
2020-09-08 00:00:00+00:00,10694.066115392952
2020-09-09 00:00:00+00:00,10811.051032170768
2020-09-10 00:00:00+00:00,10800.221445547462
2020-09-11 00:00:00+00:00,10822.6007303604
2020-09-12 00:00:00+00:00,10865.52923156694
2020-09-13 00:00:00+00:00,10742.31327571783
2020-09-14 00:00:00+00:00,10736.746142332559
2020-09-15 00:00:00+00:00,10736.746142332559
2020-09-16 00:00:00+00:00,10736.746142332559
2020-09-17 00:00:00+00:00,10702.29432754951
2020-09-18 00:00:00+00:00,10697.989265580036
2020-09-19 00:00:00+00:00,10844.375690930097
2020-09-20 00:00:00+00:00,10691.81708582513
2020-09-21 00:00:00+00:00,10226.530570048451
2020-09-22 00:00:00+00:00,10213.73026056635
2020-09-23 00:00:00+00:00,10213.73026056635
2020-09-24 00:00:00+00:00,10213.73026056635
2020-09-25 00:00:00+00:00,10138.667751510739
2020-09-26 00:00:00+00:00,10193.668931104177
2020-09-27 00:00:00+00:00,10216.942970213946
2020-09-28 00:00:00+00:00,10154.7257736409
2020-09-29 00:00:00+00:00,10282.719562304714
2020-09-30 00:00:00+00:00,10225.686823458964
2020-10-01 00:00:00+00:00,10069.199351425912
2020-10-02 00:00:00+00:00,10027.97462513962
2020-10-03 00:00:00+00:00,10017.118743821095
2020-10-04 00:00:00+00:00,10120.10846067967
2020-10-05 00:00:00+00:00,10237.491923699827
2020-10-06 00:00:00+00:00,10230.065627099102
2020-10-07 00:00:00+00:00,10283.075631749742
2020-10-08 00:00:00+00:00,10520.868762588996
2020-10-09 00:00:00+00:00,10664.260172160972
2020-10-10 00:00:00+00:00,10887.775625051141
2020-10-11 00:00:00+00:00,10972.41950550504
2020-10-12 00:00:00+00:00,11137.409562047655
2020-10-13 00:00:00+00:00,11012.628360690414
2020-10-14 00:00:00+00:00,11016.105303293349
2020-10-15 00:00:00+00:00,11079.566565101053
2020-10-16 00:00:00+00:00,11075.687810670988
2020-10-17 00:00:00+00:00,11075.687810670988
2020-10-18 00:00:00+00:00,11075.687810670988
2020-10-19 00:00:00+00:00,11302.362391161261
2020-10-20 00:00:00+00:00,11470.133746677362
2020-10-21 00:00:00+00:00,12343.512802834774
2020-10-22 00:00:00+00:00,12480.390262807976
2020-10-23 00:00:00+00:00,12447.324037422697
2020-10-24 00:00:00+00:00,12434.9105193872
2020-10-25 00:00:00+00:00,12434.9105193872
2020-10-26 00:00:00+00:00,12464.464925364231
2020-10-27 00:00:00+00:00,13016.39021167953
2020-10-28 00:00:00+00:00,12651.344567349952
2020-10-29 00:00:00+00:00,12810.159959266919
2020-10-30 00:00:00+00:00,12913.72473162141
2020-10-31 00:00:00+00:00,13137.244483545628
2020-11-01 00:00:00+00:00,13095.40877287623
2020-11-02 00:00:00+00:00,12917.50622779932
2020-11-03 00:00:00+00:00,12904.552451046511
2020-11-04 00:00:00+00:00,12904.552451046511
2020-11-05 00:00:00+00:00,14210.677195158985
2020-11-06 00:00:00+00:00,14197.93692250721
2020-11-07 00:00:00+00:00,14183.738985584703
2020-11-08 00:00:00+00:00,14183.738985584703
2020-11-09 00:00:00+00:00,14183.738985584703
2020-11-10 00:00:00+00:00,14131.250411716928
2020-11-11 00:00:00+00:00,14117.125472492224
2020-11-12 00:00:00+00:00,14117.125472492224
2020-11-13 00:00:00+00:00,14138.852521032755
2020-11-14 00:00:00+00:00,13922.521621938837
2020-11-15 00:00:00+00:00,13908.599945630507
2020-11-16 00:00:00+00:00,13908.599945630507
2020-11-17 00:00:00+00:00,13908.599945630507
2020-11-18 00:00:00+00:00,13908.599945630507
2020-11-19 00:00:00+00:00,13905.015293854512
2020-11-20 00:00:00+00:00,14532.657383057778
2020-11-21 00:00:00+00:00,14548.982421430257
2020-11-22 00:00:00+00:00,14336.5252320341
2020-11-23 00:00:00+00:00,14322.200888847508
2020-11-24 00:00:00+00:00,14886.308544527034
2020-11-25 00:00:00+00:00,14593.884462187954
2020-11-26 00:00:00+00:00,14577.515071019185
2020-11-27 00:00:00+00:00,14577.515071019185
2020-11-28 00:00:00+00:00,15077.344467654499
2020-11-29 00:00:00+00:00,15468.859761953896
2020-11-30 00:00:00+00:00,15454.103225805831
2020-12-01 00:00:00+00:00,14785.387433432858
2020-12-02 00:00:00+00:00,15098.421041898098
2020-12-03 00:00:00+00:00,15087.119933355074
2020-12-04 00:00:00+00:00,14492.927562800482
2020-12-05 00:00:00+00:00,14477.36549444724
2020-12-06 00:00:00+00:00,14477.36549444724
2020-12-07 00:00:00+00:00,14349.612799282628
2020-12-08 00:00:00+00:00,14335.18732397963
2020-12-09 00:00:00+00:00,14335.18732397963
2020-12-10 00:00:00+00:00,14335.18732397963
2020-12-11 00:00:00+00:00,14335.18732397963
2020-12-12 00:00:00+00:00,14335.18732397963
2020-12-13 00:00:00+00:00,14335.18732397963
2020-12-14 00:00:00+00:00,14335.18732397963
2020-12-15 00:00:00+00:00,14447.458497895212
2020-12-16 00:00:00+00:00,15856.351001494999
2020-12-17 00:00:00+00:00,16968.39576651627
2020-12-18 00:00:00+00:00,17216.017870633495
2020-12-19 00:00:00+00:00,17760.573454551835
2020-12-20 00:00:00+00:00,17468.502519341026
2020-12-21 00:00:00+00:00,16966.84806478624
2020-12-22 00:00:00+00:00,17695.98706207514
2020-12-23 00:00:00+00:00,17292.942279718594
2020-12-24 00:00:00+00:00,17660.956686298283
2020-12-25 00:00:00+00:00,17641.52745204723
2020-12-26 00:00:00+00:00,17641.52745204723
2020-12-27 00:00:00+00:00,17641.52745204723
2020-12-28 00:00:00+00:00,18163.038131805322
2020-12-29 00:00:00+00:00,18349.215722584893
2020-12-30 00:00:00+00:00,18329.293745907704
2020-12-31 00:00:00+00:00,18329.293745907704
