,portfolio_value
2021-01-01 00:00:00+00:00,10000.0
2021-01-02 00:00:00+00:00,10000.0
2021-01-03 00:00:00+00:00,10000.0
2021-01-04 00:00:00+00:00,10000.0
2021-01-05 00:00:00+00:00,10000.0
2021-01-06 00:00:00+00:00,10000.0
2021-01-07 00:00:00+00:00,10000.0
2021-01-08 00:00:00+00:00,10000.0
2021-01-09 00:00:00+00:00,9859.189154609145
2021-01-10 00:00:00+00:00,9394.303016158374
2021-01-11 00:00:00+00:00,8711.02568002044
2021-01-12 00:00:00+00:00,8308.449964814805
2021-01-13 00:00:00+00:00,8298.223291594091
2021-01-14 00:00:00+00:00,8298.223291594091
2021-01-15 00:00:00+00:00,7796.353619661234
2021-01-16 00:00:00+00:00,7659.3283151314645
2021-01-17 00:00:00+00:00,7577.424910673049
2021-01-18 00:00:00+00:00,7755.0078528680315
2021-01-19 00:00:00+00:00,7636.392351610259
2021-01-20 00:00:00+00:00,7525.867372135423
2021-01-21 00:00:00+00:00,6526.1549317087865
2021-01-22 00:00:00+00:00,6987.699227422748
2021-01-23 00:00:00+00:00,6789.088619673864
2021-01-24 00:00:00+00:00,6781.608852066729
2021-01-25 00:00:00+00:00,6781.608852066729
2021-01-26 00:00:00+00:00,6781.608852066729
2021-01-27 00:00:00+00:00,6781.608852066729
2021-01-28 00:00:00+00:00,7448.070846501891
2021-01-29 00:00:00+00:00,7637.307525440552
2021-01-30 00:00:00+00:00,7626.877834998758
2021-01-31 00:00:00+00:00,7619.552322795226
2021-02-01 00:00:00+00:00,7709.073822253057
2021-02-02 00:00:00+00:00,8162.626501943168
2021-02-03 00:00:00+00:00,8613.578816647774
2021-02-04 00:00:00+00:00,8488.066310292925
2021-02-05 00:00:00+00:00,8768.099400081934
2021-02-06 00:00:00+00:00,9025.941391717719
2021-02-07 00:00:00+00:00,8942.59861643303
2021-02-08 00:00:00+00:00,10619.020520108716
2021-02-09 00:00:00+00:00,10684.449869474623
2021-02-10 00:00:00+00:00,10325.186460075513
2021-02-11 00:00:00+00:00,11012.751336390955
2021-02-12 00:00:00+00:00,10919.774819417913
2021-02-13 00:00:00+00:00,10827.980857930337
2021-02-14 00:00:00+00:00,11198.473605902896
2021-02-15 00:00:00+00:00,11182.50927475942
2021-02-16 00:00:00+00:00,11182.50927475942
2021-02-17 00:00:00+00:00,11182.50927475942
2021-02-18 00:00:00+00:00,11072.51876313617
2021-02-19 00:00:00+00:00,11974.164695341646
2021-02-20 00:00:00+00:00,12019.454800008629
2021-02-21 00:00:00+00:00,12328.069431919286
2021-02-22 00:00:00+00:00,11614.046640145365
2021-02-23 00:00:00+00:00,10460.748750035407
2021-02-24 00:00:00+00:00,10649.484998463027
2021-02-25 00:00:00+00:00,10639.638156391291
2021-02-26 00:00:00+00:00,10639.638156391291
2021-02-27 00:00:00+00:00,10593.147045745272
2021-02-28 00:00:00+00:00,10583.82836129957
2021-03-01 00:00:00+00:00,10583.82836129957
2021-03-02 00:00:00+00:00,10310.444769896181
2021-03-03 00:00:00+00:00,10307.975221513727
2021-03-04 00:00:00+00:00,10307.975221513727
2021-03-05 00:00:00+00:00,10382.607176898508
2021-03-06 00:00:00+00:00,10366.273044221598
2021-03-07 00:00:00+00:00,10366.273044221598
2021-03-08 00:00:00+00:00,10572.92544694929
2021-03-09 00:00:00+00:00,10567.698804753138
2021-03-10 00:00:00+00:00,10567.698804753138
2021-03-11 00:00:00+00:00,10904.602729681008
2021-03-12 00:00:00+00:00,10896.73182023699
2021-03-13 00:00:00+00:00,10896.73182023699
2021-03-14 00:00:00+00:00,10896.73182023699
2021-03-15 00:00:00+00:00,10896.73182023699
2021-03-16 00:00:00+00:00,11073.784105961297
2021-03-17 00:00:00+00:00,11066.785601394173
2021-03-18 00:00:00+00:00,10861.581557636098
2021-03-19 00:00:00+00:00,10953.14089010892
2021-03-20 00:00:00+00:00,10946.94448969409
2021-03-21 00:00:00+00:00,10798.599730555745
2021-03-22 00:00:00+00:00,10236.498216711687
2021-03-23 00:00:00+00:00,10275.88312438981
2021-03-24 00:00:00+00:00,9907.063105473544
2021-03-25 00:00:00+00:00,9706.17727062838
2021-03-26 00:00:00+00:00,10350.666711029487
2021-03-27 00:00:00+00:00,10340.363661272413
2021-03-28 00:00:00+00:00,10340.363661272413
2021-03-29 00:00:00+00:00,10340.363661272413
2021-03-30 00:00:00+00:00,10340.363661272413
2021-03-31 00:00:00+00:00,10340.363661272413
2021-04-01 00:00:00+00:00,10359.692703347597
2021-04-02 00:00:00+00:00,10410.26840209151
2021-04-03 00:00:00+00:00,10098.154498479254
2021-04-04 00:00:00+00:00,10300.570966715279
2021-04-05 00:00:00+00:00,10353.043502394357
2021-04-06 00:00:00+00:00,10201.315036605267
2021-04-07 00:00:00+00:00,9825.56602010088
2021-04-08 00:00:00+00:00,10224.383860674548
2021-04-09 00:00:00+00:00,10210.543798834598
2021-04-10 00:00:00+00:00,10481.953773109934
2021-04-11 00:00:00+00:00,10480.75292125477
2021-04-12 00:00:00+00:00,10480.75292125477
2021-04-13 00:00:00+00:00,10480.75292125477
2021-04-14 00:00:00+00:00,10402.025159874318
2021-04-15 00:00:00+00:00,10435.701513212163
2021-04-16 00:00:00+00:00,10148.705326816882
2021-04-17 00:00:00+00:00,10002.181480392757
2021-04-18 00:00:00+00:00,9265.805408166481
2021-04-19 00:00:00+00:00,9184.72526569084
2021-04-20 00:00:00+00:00,9308.14019950619
2021-04-21 00:00:00+00:00,9298.518819966439
2021-04-22 00:00:00+00:00,9298.518819966439
2021-04-23 00:00:00+00:00,9173.211218037151
2021-04-24 00:00:00+00:00,9172.929522769608
2021-04-25 00:00:00+00:00,8971.781148171045
2021-04-26 00:00:00+00:00,9890.393479195778
2021-04-27 00:00:00+00:00,9882.067011624515
2021-04-28 00:00:00+00:00,9882.067011624515
2021-04-29 00:00:00+00:00,9882.067011624515
2021-04-30 00:00:00+00:00,9882.067011624515
2021-05-01 00:00:00+00:00,9891.579922924651
2021-05-02 00:00:00+00:00,9686.83584915948
2021-05-03 00:00:00+00:00,9784.200952153646
2021-05-04 00:00:00+00:00,9776.789721151898
2021-05-05 00:00:00+00:00,9776.789721151898
2021-05-06 00:00:00+00:00,9589.361922317776
2021-05-07 00:00:00+00:00,9752.57592673828
2021-05-08 00:00:00+00:00,9998.679831536294
2021-05-09 00:00:00+00:00,10001.185443574284
2021-05-10 00:00:00+00:00,9581.067419603974
2021-05-11 00:00:00+00:00,9725.963554889513
2021-05-12 00:00:00+00:00,8430.295442989769
2021-05-13 00:00:00+00:00,8527.316752961555
2021-05-14 00:00:00+00:00,8555.504978426536
