fold,seed,initial_value,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,maximum_drawdown,calmar_ratio,trade_count,total_transaction_cost
2020,11,10000.0,19150.652332043257,0.9150652332043256,0.9150652332043256,0.5581470845279904,1.484197460329994,1.897821236665466,-0.4057224236894841,2.2553972365714308,132,1584.788693748053
2020,12,10000.0,15136.29585558199,0.5136295855581989,0.5136295855581989,0.5796814739949123,1.0418462518212408,1.3578826539011035,-0.4427724749172127,1.1600305227966907,122,1262.0539462740387
2020,13,10000.0,21982.592290977278,1.1982592290977276,1.1982592290977276,0.5666556977371191,1.7132558287993742,2.243895652670939,-0.4499552573049843,2.663063070481106,130,1553.7759355172618
2020,14,10000.0,16968.243683408302,0.6968243683408302,0.6968243683408302,0.3889999744670709,1.5521273517528464,2.53347848659848,-0.21323758234635848,3.2678309361479685,127,1598.2815675716065
2020,15,10000.0,16849.89764323458,0.6849897643234582,0.6849897643234582,0.607119034132033,1.199479160720409,1.574775734477183,-0.4889402832057065,1.4009681506141516,112,1090.9466698754397
2020,16,10000.0,21335.29433574698,1.1335294335746982,1.1335294335746982,0.5882397287603732,1.6209848821618609,2.1282421089454444,-0.46975269094998817,2.413034465608582,131,1460.5209456670923
2020,17,10000.0,23347.98099463506,1.334798099463506,1.334798099463506,0.6158801696180238,1.717391945436094,2.43168336395919,-0.4256940454864583,3.1355808558190583,123,1559.2077402801406
2020,18,10000.0,20894.726575983463,1.0894726575983462,1.0894726575983462,0.572956085107525,1.6110968372794636,2.1528512828727706,-0.43893664714509084,2.4820726742331454,119,1287.9923919667424
2020,19,10000.0,19410.698227058696,0.9410698227058696,0.9410698227058696,0.5917584479643316,1.4547955073980738,1.8959901199168037,-0.5346360947434255,1.7602063009933768,126,1450.0583126419203
2020,20,10000.0,16320.090183550261,0.632009018355026,0.632009018355026,0.44022640783565914,1.3307066487677919,2.137023059826326,-0.32166270331535984,1.9648190848393168,111,1232.4907468657102
2020,21,10000.0,22666.997123600402,1.2666997123600403,1.2666997123600403,0.591625843214604,1.7141078826331226,2.358125404310473,-0.42097217144920096,3.008986812594794,121,1494.918958386149
2020,22,10000.0,8342.424603072328,-0.1657575396927672,-0.1657575396927672,0.5677056347181273,0.001930535552045341,0.00243369191127901,-0.5156645717609193,-0.32144449855596896,133,1102.3323732079912
2020,23,10000.0,18281.710858689028,0.8281710858689029,0.8281710858689029,0.5768313255252103,1.3730006318006542,1.7894457517250275,-0.5120323909245059,1.6174193284405096,126,1294.4442085139858
2020,24,10000.0,14758.9524395397,0.4758952439539701,0.4758952439539701,0.5402238414240903,1.0338410340360555,1.2740616976926704,-0.4989141326555985,0.9538620231519511,128,1330.508866731954
