,portfolio_value
2019-01-01 00:00:00+00:00,10000.0
2019-01-02 00:00:00+00:00,10000.0
2019-01-03 00:00:00+00:00,9750.336043523692
2019-01-04 00:00:00+00:00,9728.650535140818
2019-01-05 00:00:00+00:00,9728.650535140818
2019-01-06 00:00:00+00:00,10327.193229168835
2019-01-07 00:00:00+00:00,10197.023204725434
2019-01-08 00:00:00+00:00,10194.984951310238
2019-01-09 00:00:00+00:00,10194.2492942735
2019-01-10 00:00:00+00:00,9293.957744584959
2019-01-11 00:00:00+00:00,9315.281784704826
2019-01-12 00:00:00+00:00,9249.435931659269
2019-01-13 00:00:00+00:00,8975.719852035369
2019-01-14 00:00:00+00:00,8977.742381793547
2019-01-15 00:00:00+00:00,8977.742381793547
2019-01-16 00:00:00+00:00,8977.742381793547
2019-01-17 00:00:00+00:00,9034.320644058173
2019-01-18 00:00:00+00:00,8983.422313050203
2019-01-19 00:00:00+00:00,9157.128277179345
2019-01-20 00:00:00+00:00,8843.86202503832
2019-01-21 00:00:00+00:00,8782.509773557209
2019-01-22 00:00:00+00:00,8852.613698294754
2019-01-23 00:00:00+00:00,8804.83565418912
2019-01-24 00:00:00+00:00,8794.502783939242
2019-01-25 00:00:00+00:00,8794.502783939242
2019-01-26 00:00:00+00:00,8792.408199505056
2019-01-27 00:00:00+00:00,8747.268959495528
2019-01-28 00:00:00+00:00,8739.29554183102
2019-01-29 00:00:00+00:00,8678.324036585596
2019-01-30 00:00:00+00:00,8774.12640716987
2019-01-31 00:00:00+00:00,8702.676332744324
2019-02-01 00:00:00+00:00,8778.565269388548
2019-02-02 00:00:00+00:00,8861.91129793281
2019-02-03 00:00:00+00:00,8718.332784755943
2019-02-04 00:00:00+00:00,8706.102564157856
2019-02-05 00:00:00+00:00,8724.232219440539
2019-02-06 00:00:00+00:00,8722.383062192353
2019-02-07 00:00:00+00:00,8674.218075782432
2019-02-08 00:00:00+00:00,9356.292602119238
2019-02-09 00:00:00+00:00,9367.579360193218
2019-02-10 00:00:00+00:00,9416.021218819496
2019-02-11 00:00:00+00:00,9309.471057973058
2019-02-12 00:00:00+00:00,9322.479049768113
2019-02-13 00:00:00+00:00,9267.726000831233
2019-02-14 00:00:00+00:00,9228.967405672336
2019-02-15 00:00:00+00:00,9220.981241899397
2019-02-16 00:00:00+00:00,9220.981241899397
2019-02-17 00:00:00+00:00,9220.981241899397
2019-02-18 00:00:00+00:00,9220.981241899397
2019-02-19 00:00:00+00:00,9295.202811552927
2019-02-20 00:00:00+00:00,9419.36998198751
2019-02-21 00:00:00+00:00,9311.743217571617
2019-02-22 00:00:00+00:00,9432.807444863132
2019-02-23 00:00:00+00:00,9755.435915043054
2019-02-24 00:00:00+00:00,8973.359132440319
2019-02-25 00:00:00+00:00,9143.54840585304
2019-02-26 00:00:00+00:00,9076.81299314445
2019-02-27 00:00:00+00:00,9069.0168269373
2019-02-28 00:00:00+00:00,9077.81971047695
2019-03-01 00:00:00+00:00,9066.322671399774
2019-03-02 00:00:00+00:00,9066.322671399774
2019-03-03 00:00:00+00:00,9021.86857336912
2019-03-04 00:00:00+00:00,8821.087462030526
2019-03-05 00:00:00+00:00,9137.243828026893
2019-03-06 00:00:00+00:00,9154.990388014125
2019-03-07 00:00:00+00:00,9172.676260342596
2019-03-08 00:00:00+00:00,9148.39833421237
