,portfolio_value
2018-01-01 00:00:00+00:00,10000.0
2018-01-02 00:00:00+00:00,10985.040374139908
2018-01-03 00:00:00+00:00,11145.540550458716
2018-01-04 00:00:00+00:00,11437.505317517202
2018-01-05 00:00:00+00:00,12779.50128440367
2018-01-06 00:00:00+00:00,12850.989357798166
2018-01-07 00:00:00+00:00,12081.557438360092
2018-01-08 00:00:00+00:00,11122.884043864678
2018-01-09 00:00:00+00:00,10701.508249713303
2018-01-10 00:00:00+00:00,10978.58826046445
2018-01-11 00:00:00+00:00,9829.280003583715
2018-01-12 00:00:00+00:00,10250.729548451834
2018-01-13 00:00:00+00:00,10529.05687715023
2018-01-14 00:00:00+00:00,10097.782018348624
2018-01-15 00:00:00+00:00,10084.241447616829
2018-01-16 00:00:00+00:00,8366.310350863127
2018-01-17 00:00:00+00:00,8146.494645452956
2018-01-18 00:00:00+00:00,8354.95217033282
2018-01-19 00:00:00+00:00,8451.426311709554
2018-01-20 00:00:00+00:00,9391.994439919814
2018-01-21 00:00:00+00:00,9375.328659273451
2018-01-22 00:00:00+00:00,8801.006553261343
2018-01-23 00:00:00+00:00,8750.284468895008
2018-01-24 00:00:00+00:00,9145.594681972316
2018-01-25 00:00:00+00:00,9065.083436946386
2018-01-26 00:00:00+00:00,8994.23354132357
2018-01-27 00:00:00+00:00,9211.050166929868
2018-01-28 00:00:00+00:00,9489.296715242426
2018-01-29 00:00:00+00:00,9094.872597605981
2018-01-30 00:00:00+00:00,8136.707798806835
2018-01-31 00:00:00+00:00,8229.134550848075
2018-02-01 00:00:00+00:00,7383.315961050442
2018-02-02 00:00:00+00:00,7109.746770127136
2018-02-03 00:00:00+00:00,7386.83439680719
2018-02-04 00:00:00+00:00,6663.923613222332
2018-02-05 00:00:00+00:00,5599.774487639715
2018-02-06 00:00:00+00:00,6242.841939310457
2018-02-07 00:00:00+00:00,6136.0033599125245
2018-02-08 00:00:00+00:00,6654.729291939781
2018-02-09 00:00:00+00:00,7034.251753062785
2018-02-10 00:00:00+00:00,7013.624393118195
2018-02-11 00:00:00+00:00,6611.267196699239
2018-02-12 00:00:00+00:00,7259.059987490343
2018-02-13 00:00:00+00:00,6992.119344482086
2018-02-14 00:00:00+00:00,7721.0043124672175
2018-02-15 00:00:00+00:00,8267.28605823572
2018-02-16 00:00:00+00:00,8234.078431481355
2018-02-17 00:00:00+00:00,8955.31150122435
2018-02-18 00:00:00+00:00,8954.970456002497
2018-02-19 00:00:00+00:00,8954.970456002497
2018-02-20 00:00:00+00:00,8954.970456002497
2018-02-21 00:00:00+00:00,8954.970456002497
2018-02-22 00:00:00+00:00,8954.970456002497
2018-02-23 00:00:00+00:00,8954.970456002497
2018-02-24 00:00:00+00:00,8954.970456002497
2018-02-25 00:00:00+00:00,8954.970456002497
2018-02-26 00:00:00+00:00,8954.970456002497
2018-02-27 00:00:00+00:00,8954.970456002497
2018-02-28 00:00:00+00:00,8954.970456002497
2018-03-01 00:00:00+00:00,9433.588404643202
2018-03-02 00:00:00+00:00,9550.227209773706
2018-03-03 00:00:00+00:00,9897.644282287163
2018-03-04 00:00:00+00:00,9894.373232173471
2018-03-05 00:00:00+00:00,9919.53395414702
2018-03-06 00:00:00+00:00,9846.936901829797
2018-03-07 00:00:00+00:00,9073.779669511254
